aunties	/ˈɑːntɪz/	ipa
aunt	/ˈɑːnt/	ipa
aunts	/ˈɑːnts/	ipa
aunty	/ˈɑːnti/	ipa
aurally	/ˈɔːɹəli/	ipa
aural	/ˈɔːɹəl/	ipa
aura	/ˈɔːɹɐ/	ipa
auras	/ˈɔːɹəz/	ipa
aureate	/ˈɔːɹiːt/	ipa
aurelia	/ˈɔːɹɪlˌaɪɐ/	ipa
aureola	/ˌɔːɹɪˈəʊlɐ/	ipa
aureole	/ˈɔːɹɪˌəʊl/	ipa
aureoles	/ˈɔːɹɪˌəʊlz/	ipa
aureus	/ˈɔːɹɪəs/	ipa
auricle	/ˈɔːɹɪkəl/	ipa
auric	/ˈɔːɹɪk/	ipa
auricular	/ɔːɹˈɪkjʊlɐ/	ipa
auriculas	/ɔːɹˈɪkjʊləz/	ipa
auriscope	/ˈɔːɹɪskˌəʊp/	ipa
aurochs	/ˈɔːɹɒkz/	ipa
aurorae	/ɐɹˈɔːɹiː/	ipa
auroral	/ɐɹˈɔːɹəl/	ipa
aurora	/ɐɹˈɔːɹɐ/	ipa
auroras	/ɐɹˈɔːɹəz/	ipa
aurum	/ˈɔːɹəm/	ipa
auspices	/ˈɔːspɪsɪz/	ipa
auspiciously	/ɔːspˈɪʃəsli/	ipa
auspiciousness	/ɔːspˈɪʃəsnəs/	ipa
auspicious	/ɔːspˈɪʃəs/	ipa
austere	/ɔːstˈiə/	ipa
austerities	/ɔːstˈɛɹɪtiz/	ipa
austerity	/ɔːstˈɛɹɪti/	ipa
austral	/ˈɒstɹəl/	ipa
auteur	/ɔːtˈɜː/	ipa
authentically	/ɔːθˈɛntɪkli/	ipa
authenticated	/ɔːθˈɛntɪkˌeɪtɪd/	ipa
authenticate	/ɔːθˈɛntɪkˌeɪt/	ipa
authenticates	/ɔːθˈɛntɪkˌeɪts/	ipa
authenticating	/ɔːθˈɛntɪkˌeɪtɪŋ/	ipa
authentication	/ɔːθˌɛntɪkˈeɪʃən/	ipa
authenticator	/ɔːθˈɛntɪkˌeɪtɐ/	ipa
authenticity	/ɔːθɪntˈɪsɪti/	ipa
authentic	/ɔːθˈɛntɪk/	ipa
authored	/ˈɔːθəd/	ipa
authoress	/ˈɔːθɔːs/	ipa
authorial	/ɔːθˈɔːɹɪəl/	ipa
authoring	/ˈɔːθəɹɪŋ/	ipa
authorisation	/ˌɔːθɔːɹaɪzˈeɪʃən/	ipa
authorisations	/ˌɔːθɔːɹaɪzˈeɪʃənz/	ipa
authorised	/ˈɔːθɔːɹˌaɪzd/	ipa
authorise	/ˈɔːθɔːɹˌaɪz/	ipa
authorises	/ˈɔːθɔːɹˌaɪzɪz/	ipa
authorising	/ˈɔːθɔːɹˌaɪzɪŋ/	ipa
authoritarianism	/ˌɔːθɔːɹɪtˈeəɹiənˌɪzəm/	ipa
authoritarian	/ˌɔːθɔːɹɪtˈeəɹiən/	ipa
authoritarians	/ˌɔːθɔːɹɪtˈeəɹiənz/	ipa
authoritatively	/ɔːθˈɒɹɪtətˌɪvli/	ipa
authoritative	/ɔːθˈɒɹɪtətˌɪv/	ipa
authorities	/ɐθˈɒɹɪtˌiz/	ipa
authority	/ɐθˈɒɹɪtˌi/	ipa
author	/ˈɔːθɐ/	ipa
authorship	/ˈɔːθəʃˌɪp/	ipa
authors	/ˈɔːθəz/	ipa
autism	/ˈɔːtɪzəm/	ipa
autistic	/ɔːtˈɪstɪk/	ipa
autobahn	/ˌɔːtəʊbˈɑːn/	ipa
autobahns	/ˌɔːtəʊbˈɑːnz/	ipa
autobiographer	/ˌɔːtəʊbaɪˈɒɡɹəfɐ/	ipa
autobiographically	/ˌɔːtəʊbˌaɪəɡɹˈæfɪkli/	ipa
autobiographical	/ˌɔːtəʊbˌaɪəɡɹˈæfɪkəl/	ipa
autobiographies	/ˌɔːtəʊbaɪˈɒɡɹəfɪz/	ipa
autobiography	/ˌɔːtəʊbaɪˈɒɡɹəfi/	ipa
autobus	/ˌɔːtəʊbˈʌs/	ipa
autoclave	/ˌɔːtəʊklˈeɪv/	ipa
autocracy	/ɔːtˈɒkɹəsˌi/	ipa
autocratic	/ˌɔːtəʊkɹˈætɪk/	ipa
autocrat	/ˌɔːtəʊkɹˈæt/	ipa
autocrats	/ˌɔːtəʊkɹˈæts/	ipa
autocue	/ˌɔːtəʊkjˈuː/	ipa
autographed	/ˈɔːtəɡɹˌæfd/	ipa
autographically	/ˌɔːtəʊɡɹˈæfɪkli/	ipa
autographic	/ˌɔːtəʊɡɹˈæfɪk/	ipa
autographing	/ˈɔːtəɡɹˌæfɪŋ/	ipa
autograph	/ˈɔːtəɡɹˌæf/	ipa
autographs	/ˈɔːtəɡɹˌæfz/	ipa
autoimmune	/ˌɔːtəʊɪmjˈuːn/	ipa
automaker	/ˈɔːtəmˌeɪkɐ/	ipa
automakers	/ˈɔːtəmˌeɪkəz/	ipa
automata	/ˌɔːtəmˈɑːtɐ/	ipa
automated	/ˈɔːtəmˌeɪtɪd/	ipa
automate	/ˈɔːtəmˌeɪt/	ipa
automatically	/ˌɔːtəmˈætɪkli/	ipa
automatic	/ˌɔːtəmˈætɪk/	ipa
automatics	/ˌɔːtəmˈætɪks/	ipa
automating	/ˈɔːtəmˌeɪtɪŋ/	ipa
automation	/ˌɔːtəmˈeɪʃən/	ipa
automaton	/ɔːtˈɒmətən/	ipa
automatons	/ɔːtˈɒmətənz/	ipa
automat	/ˈɔːtəmˌæt/	ipa
automobile	/ˈɔːtəməbˌiəl/	ipa
automobiles	/ˈɔːtəməbˌiəlz/	ipa
automotive	/ˌɔːtəʊmˈəʊtɪv/	ipa
autonomic	/ɔːtənˈɒmɪk/	ipa
autonomously	/ɔːtˈɒnəməsli/	ipa
autonomous	/ɔːtˈɒnəməs/	ipa
autonomy	/ɔːtˈɒnəmi/	ipa
auto	/ˈɔːtəʊ/	ipa
autopilot	/ˌɔːtəʊpˈaɪlət/	ipa
autopsies	/ˈɔːtɒpsˌiz/	ipa
autopsy	/ˈɔːtɒpsˌi/	ipa
autoroute	/ˌɔːtəʊɹˈuːt/	ipa
autos	/ˈɔːtəʊz/	ipa
autostrada	/ˌɔːtəʊstɹˈɑːdɐ/	ipa
autosuggestion	/ˌɔːtəʊsədʒˈɛstʃən/	ipa
autumnal	/ˈɔːtʌmnəl/	ipa
autumn	/ˈɔːtʌm/	ipa
autumns	/ˈɔːtʌmz/	ipa
auxiliaries	/ɔːksˈɪliəɹɪz/	ipa
auxiliary	/ɔːksˈɪliəɹi/	ipa
availability	/ɐvˌeɪləbˈɪlɪti/	ipa
available	/ɐvˈeɪləbəl/	ipa
availed	/ɐvˈeɪld/	ipa
availing	/ɐvˈeɪlɪŋ/	ipa
avail	/ɐvˈeɪl/	ipa
avalanche	/ˈævəlˌɑːnʃ/	ipa
avalanches	/ˈævəlˌɑːnʃɪz/	ipa
avarice	/ˈævəɹɪs/	ipa
avaricious	/ˌævəɹˈɪʃəs/	ipa
avast	/ɐvˈɑːst/	ipa
avatar	/ˈævɐtˌɑː/	ipa
avatars	/ˈævɐtˌɑːz/	ipa
avaunt	/ˈævɔːnt/	ipa
avenged	/ɐvˈɛndʒd/	ipa
avengers	/ɐvˈɛndʒəz/	ipa
avenger	/ɐvˈɛndʒɐ/	ipa
avenges	/ɐvˈɛndʒɪz/	ipa
avenge	/ɐvˈɛndʒ/	ipa
avenging	/ɐvˈɛndʒɪŋ/	ipa
avens	/ˈævənz/	ipa
aventurine	/ævˈɛntʃəɹˌiːn/	ipa
avenue	/ˈævənjˌuː/	ipa
avenues	/ˈævənjˌuːz/	ipa
average	/ˈævɹɪdʒ/	ipa
averaged	/ˈævɹɪdʒd/	ipa
averagely	/ˈævɹɪdʒli/	ipa
averages	/ˈævɹɪdʒɪz/	ipa
averaging	/ˈævɹɪdʒɪŋ/	ipa
averse	/ɐvˈɜːs/	ipa
aversion	/ɐvˈɜːʃən/	ipa
aversive	/ɐvˈɜːsɪv/	ipa
averted	/ɐvˈɜːtɪd/	ipa
averting	/ɐvˈɜːtɪŋ/	ipa
averts	/ɐvˈɜːts/	ipa
avert	/ɐvˈɜːt/	ipa
avian	/ˈeɪvɪən/	ipa
aviaries	/ˈeɪviəɹˌiz/	ipa
aviary	/ˈeɪviəɹˌi/	ipa
aviate	/ˈeɪvɪˌeɪt/	ipa
aviation	/ˌeɪvɪˈeɪʃən/	ipa
aviator	/ˈeɪvɪˌeɪtɐ/	ipa
aviators	/ˈeɪvɪˌeɪtəz/	ipa
aviatrix	/ˌeɪvɪˈeɪtɹɪks/	ipa
avid	/ˈævɪd/	ipa
avidly	/ˈævɪdli/	ipa
avion	/ˈeɪvɪən/	ipa
avionics	/ˌeɪvɪˈɒnɪks/	ipa
avocado	/ˌævəkˈɑːdəʊ/	ipa
avocadoes	/ˌævəkˈɑːdəʊz/	ipa
avocados	/ˌævəkˈɑːdəʊz/	ipa
avocation	/ˌævəkˈeɪʃən/	ipa
avocet	/ˈævɒsɪt/	ipa
avocets	/ˈævɒsɪts/	ipa
avoidable	/ɐvˈɔɪdəbəl/	ipa
avoidance	/ɐvˈɔɪdəns/	ipa
avoided	/ɐvˈɔɪdɪd/	ipa
avoider	/ɐvˈɔɪdɐ/	ipa
avoiding	/ɐvˈɔɪdɪŋ/	ipa
avoids	/ɐvˈɔɪdz/	ipa
avoid	/ɐvˈɔɪd/	ipa
avoirdupois	/ɐvwˈɑːdjuːpwˌɑː/	ipa
avos	/ˈɑːvəʊz/	ipa
avouch	/ɐvˈaʊtʃ/	ipa
avo	/ˈɑːvəʊ/	ipa
avowedly	/ɐvˈaʊɪdli/	ipa
avowed	/ɐvˈaʊd/	ipa
avows	/ɐvˈaʊz/	ipa
avow	/ɐvˈaʊ/	ipa
avulsion	/ˈævʌlʃən/	ipa
avuncular	/ævˈʌnkjʊlɐ/	ipa
awaited	/ɐwˈeɪtɪd/	ipa
awaiting	/ɐwˈeɪtɪŋ/	ipa
awaits	/ɐwˈeɪts/	ipa
await	/ɐwˈeɪt/	ipa
awaked	/ɐwˈeɪkt/	ipa
awakened	/ɐwˈeɪkənd/	ipa
awakenings	/ɐwˈeɪknɪŋz/	ipa
awakening	/ɐwˈeɪknɪŋ/	ipa
awakens	/ɐwˈeɪkənz/	ipa
awaken	/ɐwˈeɪkən/	ipa
awakes	/ɐwˈeɪks/	ipa
awake	/ɐwˈeɪk/	ipa
awaking	/ɐwˈeɪkɪŋ/	ipa
awarded	/ɐwˈɔːdɪd/	ipa
awarding	/ɐwˈɔːdɪŋ/	ipa
awards	/ɐwˈɔːdz/	ipa
award	/ɐwˈɔːd/	ipa
awareness	/ɐwˈeənəs/	ipa
aware	/ɐwˈeə/	ipa
awash	/ɐwˈɒʃ/	ipa
away	/ɐwˈeɪ/	ipa
awed	/ˈɔːd/	ipa
aweigh	/ˈɔːɹɪɡ/	ipa
awe	/ˈɔː/	ipa
awesomely	/ˈɔːsʌmli/	ipa
awesomeness	/ˈɔːsʌmnəs/	ipa
awesome	/ˈɔːsʌm/	ipa
awestruck	/ˈɔːstɹʌk/	ipa
awfully	/ˈɔːfəli/	ipa
awfulness	/ˈɔːfəlnəs/	ipa
awful	/ˈɔːfəl/	ipa
awhile	/ɐwˈaɪl/	ipa
awing	/ˈɔːɹɪŋ/	ipa
awkwardly	/ˈɔːkwədli/	ipa
awkwardness	/ˈɔːkwədnəs/	ipa
awkward	/ˈɔːkwəd/	ipa
awl	/ˈɔːl/	ipa
awning	/ˈɔːnɪŋ/	ipa
awnings	/ˈɔːnɪŋz/	ipa
awn	/ˈɔːn/	ipa
awoken	/ɐwˈəʊkən/	ipa
awoke	/ɐwˈəʊk/	ipa
awol	/ˈeɪwɒl/	ipa
awry	/ɐɹˈaɪ/	ipa
axe	/ˈæks/	ipa
axed	/ˈækst/	ipa
axeman	/ˈæksɛmən/	ipa
axial	/ˈæksɪəl/	ipa
axilla	/æksˈɪlɐ/	ipa
axillary	/ˈæksɪləɹi/	ipa
axils	/ˈæksɪlz/	ipa
axing	/ˈæksɪŋ/	ipa
axiom	/ˈæksɪəm/	ipa
axiomatic	/ˌæksɪəmˈætɪk/	ipa
axioms	/ˈæksɪəmz/	ipa
axis	/ˈæksɪs/	ipa
axle	/ˈæksəl/	ipa
axles	/ˈæksəlz/	ipa
axolotl	/ˈæksəlˌɒtəl/	ipa
axolotls	/ˈæksəlˌɒtəlz/	ipa
axon	/ˈæksɒn/	ipa
axons	/ˈæksɒnz/	ipa
ayah	/ˈaɪɐ/	ipa
ayatollah	/ˈaɪɐtˌɒlɐ/	ipa
ayatollahs	/ˈaɪɐtˌɒləz/	ipa
ayes	/ˈaɪz/	ipa
azalea	/æzˈeɪliə/	ipa
azaleas	/æzˈeɪliəz/	ipa
azimuth	/ˈæzɪmˌʌθ/	ipa
azimuthal	/ˈæzɪmˌʌθəl/	ipa
azine	/ˈæziːn/	ipa
azo	/ˈɑːzəʊ/	ipa
azure	/ˈæʒɐ/	ipa
azurite	/ˈæzjʊɹˌɪt/	ipa
baa	/bˈɑː/	ipa
baaed	/bˈɑːd/	ipa
baaing	/bˈɑːɹɪŋ/	ipa
baba	/bˈɑːbɐ/	ipa
babas	/bˈɑːbəz/	ipa
babbitt	/bˈæbɪt/	ipa
babble	/bˈæbəl/	ipa
babbled	/bˈæbəld/	ipa
babbler	/bˈæblɐ/	ipa
babbles	/bˈæbəlz/	ipa
babbling	/bˈæblɪŋ/	ipa
babe	/bˈeɪb/	ipa
babel	/bˈeɪbəl/	ipa
babes	/bˈeɪbz/	ipa
babied	/bˈeɪbɪd/	ipa
babies	/bˈeɪbɪz/	ipa
baboon	/bæbˈuːn/	ipa
baboons	/bæbˈuːnz/	ipa
babushka	/bˈæbʊʃkɐ/	ipa
babushkas	/bˈæbʊʃkəz/	ipa
baby	/bˈeɪbi/	ipa
babyhood	/bˈeɪbɪhˌʊd/	ipa
babying	/bˈeɪbɪɪŋ/	ipa
babyish	/bˈeɪbɪɪʃ/	ipa
babysat	/bˈeɪbɪsˌæt/	ipa
babysit	/bˈeɪbɪsˌɪt/	ipa
babysits	/bˈeɪbɪsˌɪts/	ipa
babysitter	/bˈeɪbɪsˌɪtɐ/	ipa
babysitters	/bˈeɪbɪsˌɪtəz/	ipa
babysitting	/bˈeɪbɪsˌɪtɪŋ/	ipa
baccalaureate	/bˈækɐlˌɔːɹiːt/	ipa
baccarat	/bˈækɐɹˌæt/	ipa
bacchanal	/bˈækənəl/	ipa
bacchanalia	/bˌækɐnˈeɪliə/	ipa
bacchanalian	/bˌækɐnˈeɪliən/	ipa
baccy	/bˈæki/	ipa
bach	/bˈɑːx/	ipa
bachelor	/bˈætʃəlɐ/	ipa
bachelorette	/bˌɑːkɪlɔːɹˈɛt/	ipa
bachelorhood	/bˈætʃələhˌʊd/	ipa
bachelors	/bˈætʃələz/	ipa
bacilli	/bæsˈɪli/	ipa
bacillus	/bˈæsɪləs/	ipa
backache	/bˈækeɪk/	ipa
backaches	/bˈækeɪks/	ipa
back	/bˈæk/	ipa
backbeat	/bˈækbiːt/	ipa
backbench	/bˈækbɛntʃ/	ipa
backbencher	/bˈækbɛntʃɐ/	ipa
backbenchers	/bˈækbɛntʃəz/	ipa
backbenches	/bˈækbɛntʃɪz/	ipa
backbend	/bˈækbənd/	ipa
backbiting	/bˈækbɪtɪŋ/	ipa
backboard	/bˈækbɔːd/	ipa
backboards	/bˈækbɔːdz/	ipa
backbone	/bˈækbəʊn/	ipa
backbones	/bˈækbəʊnz/	ipa
backbreaker	/bˈækbɹeɪkɐ/	ipa
backbreaking	/bˈækbɹeɪkɪŋ/	ipa
backchat	/bˈæktʃæt/	ipa
backcloth	/bˈækklɒθ/	ipa
backcloths	/bˈækklɒθs/	ipa
backcomb	/bˈækkəʊm/	ipa
backcombing	/bˈækkəʊmɪŋ/	ipa
backdate	/bˈækdeɪt/	ipa
backdated	/bˈækdeɪtɪd/	ipa
backdating	/bˈækdeɪtɪŋ/	ipa
backdoor	/bˈækdɔː/	ipa
backdrop	/bˈækdɹɒp/	ipa
backdrops	/bˈækdɹɒps/	ipa
backed	/bˈækt/	ipa
backer	/bˈækɐ/	ipa
backers	/bˈækəz/	ipa
backfield	/bˈækfiːld/	ipa
backfill	/bˈækfɪl/	ipa
backfire	/bˈækfaɪə/	ipa
backfired	/bˈækfaɪəd/	ipa
backfires	/bˈækfaɪəz/	ipa
backfiring	/bˈækfaɪəɹɪŋ/	ipa
backflow	/bˈækfləʊ/	ipa
backgammon	/bˈækɡæmən/	ipa
background	/bˈækɡɹaʊnd/	ipa
backgrounds	/bˈækɡɹaʊndz/	ipa
backhand	/bˈækhænd/	ipa
backhanded	/bˈækhændɪd/	ipa
backhander	/bˈækhændɐ/	ipa
backhanders	/bˈækhændəz/	ipa
backhands	/bˈækhændz/	ipa
backhoe	/bˈækhəʊ/	ipa
backhouse	/bˈækhaʊs/	ipa
backing	/bˈækɪŋ/	ipa
backings	/bˈækɪŋz/	ipa
backlash	/bˈæklæʃ/	ipa
backlashes	/bˈæklæʃɪz/	ipa
backless	/bˈækləs/	ipa
backlight	/bˈæklaɪt/	ipa
backlit	/bˈæklɪt/	ipa
backlog	/bˈæklɒɡ/	ipa
backlogged	/bˈæklɒɡd/	ipa
backlogs	/bˈæklɒɡz/	ipa
backpack	/bˈækpæk/	ipa
backpacked	/bˈækpækt/	ipa
backpacker	/bˈækpækɐ/	ipa
backpackers	/bˈækpækəz/	ipa
backpacking	/bˈækpækɪŋ/	ipa
backpacks	/bˈækpæks/	ipa
backpedalling	/bˈækpɪdəlˌɪŋ/	ipa
backplate	/bˈækpleɪt/	ipa
backrest	/bˈækɹɛst/	ipa
backroom	/bˈækɹuːm/	ipa
backrooms	/bˈækɹuːmz/	ipa
backs	/bˈæks/	ipa
backscratcher	/bˈækskɹætʃɐ/	ipa
backseat	/bˈæksiːt/	ipa
backseats	/bˈæksiːts/	ipa
backside	/bˈæksaɪd/	ipa
backsides	/bˈæksaɪdz/	ipa
backslapping	/bˈækslæpɪŋ/	ipa
backslide	/bˈækslaɪd/	ipa
backslider	/bˈækslaɪdɐ/	ipa
backsliders	/bˈækslaɪdəz/	ipa
backsliding	/bˈækslaɪdɪŋ/	ipa
backspace	/bˈækspeɪs/	ipa
backspin	/bˈækspɪn/	ipa
backstabber	/bˈækstæbɐ/	ipa
backstabbers	/bˈækstæbəz/	ipa
backstabbing	/bˈækstæbɪŋ/	ipa
backstage	/bˈæksteɪdʒ/	ipa
backstairs	/bˈæksteəz/	ipa
backstay	/bˈæksteɪ/	ipa
backstop	/bˈækstɒp/	ipa
backstreet	/bˈækstɹiːt/	ipa
backstreets	/bˈækstɹiːts/	ipa
backstretch	/bˈækstɹɛtʃ/	ipa
backstroke	/bˈækstɹəʊk/	ipa
backswing	/bˈækswɪŋ/	ipa
backtrack	/bˈæktɹæk/	ipa
backtracked	/bˈæktɹækt/	ipa
backtracking	/bˈæktɹækɪŋ/	ipa
backtracks	/bˈæktɹæks/	ipa
backup	/bˈækʌp/	ipa
backups	/bˈækʌps/	ipa
backward	/bˈækwəd/	ipa
backwardness	/bˈækwədnəs/	ipa
backwards	/bˈækwədz/	ipa
backwash	/bˈækwɒʃ/	ipa
backwater	/bˈækwɔːtɐ/	ipa
backwaters	/bˈækwɔːtəz/	ipa
backwoods	/bˈækwʊdz/	ipa
backwoodsman	/bˈækwʊdzmən/	ipa
backwoodsmen	/bˈækwʊdzmˌɛn/	ipa
backyard	/bˈækjɑːd/	ipa
backyards	/bˈækjɑːdz/	ipa
bacon	/bˈeɪkən/	ipa
bacteria	/bæktˈiəɹɪɐ/	ipa
bacterial	/bæktˈiəɹɪəl/	ipa
bacterias	/bæktˈiəɹɪəz/	ipa
bacteriological	/bæktˈiəɹɪəlˈɒdʒɪkəl/	ipa
bacteriologically	/bæktˈiəɹɪəlˈɒdʒɪkli/	ipa
bacteriologist	/bæktˈiəɹɪˈɒlədʒˌɪst/	ipa
bacteriologists	/bæktˈiəɹɪˈɒlədʒˌɪsts/	ipa
bacteriology	/bæktˌiəɹɪˈɒlədʒi/	ipa
bacteriophage	/bæktˈiəɹɪˌɒfɪdʒ/	ipa
bacterium	/bæktˈiəɹɪəm/	ipa
bad	/bˈæd/	ipa
badder	/bˈædɐ/	ipa
baddest	/bˈædəst/	ipa
baddie	/bˈædi/	ipa
baddies	/bˈædɪz/	ipa
baddy	/bˈædi/	ipa
bade	/bˈeɪd/	ipa
badge	/bˈædʒ/	ipa
badged	/bˈædʒd/	ipa
badger	/bˈædʒɐ/	ipa
badgered	/bˈædʒəd/	ipa
badgering	/bˈædʒəɹɪŋ/	ipa
badgers	/bˈædʒəz/	ipa
badges	/bˈædʒɪz/	ipa
badinage	/bˈædɪnɪdʒ/	ipa
badlands	/bˈædləndz/	ipa
badly	/bˈædli/	ipa
badman	/bˈædmən/	ipa
badminton	/bˈædmɪntən/	ipa
badmouth	/bˈædməθ/	ipa
badmouthing	/bˈædməθɪŋ/	ipa
badness	/bˈædnəs/	ipa
bael	/bˈeɪl/	ipa
baffle	/bˈæfəl/	ipa
baffled	/bˈæfəld/	ipa
bafflement	/bˈæfəlmənt/	ipa
baffles	/bˈæfəlz/	ipa
baffling	/bˈæflɪŋ/	ipa
bagasse	/bˈæɡæs/	ipa
bagatelle	/bˈæɡeɪtəl/	ipa
bag	/bˈæɡ/	ipa
bagel	/bˈeɪɡəl/	ipa
bagels	/bˈeɪɡəlz/	ipa
bagful	/bˈæɡfəl/	ipa
bagfuls	/bˈæɡfəlz/	ipa
baggage	/bˈæɡɪdʒ/	ipa
bagged	/bˈæɡd/	ipa
bagger	/bˈæɡɐ/	ipa
baggers	/bˈæɡəz/	ipa
baggie	/bˈæɡi/	ipa
baggier	/bˈæɡɪɐ/	ipa
baggies	/bˈæɡɪz/	ipa
baggiest	/bˈæɡɪəst/	ipa
bagginess	/bˈæɡɪnəs/	ipa
bagging	/bˈæɡɪŋ/	ipa
baggy	/bˈæɡi/	ipa
bagman	/bˈæɡmən/	ipa
bagpipe	/bˈæɡpaɪp/	ipa
bagpiper	/bˈæɡpɪpɐ/	ipa
bagpipers	/bˈæɡpɪpəz/	ipa
bagpipes	/bˈæɡpaɪps/	ipa
bags	/bˈæɡz/	ipa
baguette	/bˈeɪɡt/	ipa
baguettes	/bˈeɪɡts/	ipa
bahadur	/bˈæhɐdjˌɔː/	ipa
bah	/bˈɑː/	ipa
baht	/bˈɑːt/	ipa
bail	/bˈeɪl/	ipa
bailed	/bˈeɪld/	ipa
bailee	/bˈeɪliː/	ipa
bailer	/bˈeɪlɐ/	ipa
bailey	/bˈeɪli/	ipa
baileys	/bˈeɪlɪz/	ipa
bailie	/bˈeɪli/	ipa
bailiff	/bˈeɪlɪf/	ipa
bailiffs	/bˈeɪlɪfs/	ipa
bailing	/bˈeɪlɪŋ/	ipa
bailiwick	/bˈeɪlɪwˌɪk/	ipa
bailout	/bˈeɪlaʊt/	ipa
bailouts	/bˈeɪlaʊts/	ipa
bails	/bˈeɪlz/	ipa
bairn	/bˈeən/	ipa
bairns	/bˈeənz/	ipa
bait	/bˈeɪt/	ipa
baited	/bˈeɪtɪd/	ipa
baiter	/bˈeɪtɐ/	ipa
baiting	/bˈeɪtɪŋ/	ipa
baits	/bˈeɪts/	ipa
baize	/bˈeɪz/	ipa
bake	/bˈeɪk/	ipa
baked	/bˈeɪkt/	ipa
bakehouse	/bˈeɪkhaʊs/	ipa
baker	/bˈeɪkɐ/	ipa
bakeries	/bˈeɪkəɹɪz/	ipa
bakers	/bˈeɪkəz/	ipa
bakery	/bˈeɪkəɹi/	ipa
bakes	/bˈeɪks/	ipa
baking	/bˈeɪkɪŋ/	ipa
baklava	/bæklˈɑːvɐ/	ipa
baksheesh	/bˈækʃiːʃ/	ipa
balaclava	/bˌælɐklˈɑːvɐ/	ipa
balaclavas	/bˌælɐklˈɑːvəz/	ipa
balalaika	/bˌælɐlˈeɪkɐ/	ipa
balalaikas	/bˌælɐlˈeɪkəz/	ipa
balance	/bˈæləns/	ipa
balanced	/bˈælənst/	ipa
balancer	/bˈælənsɐ/	ipa
balances	/bˈælənsɪz/	ipa
balancing	/bˈælənsɪŋ/	ipa
balboa	/bælbˈəʊɐ/	ipa
balbriggan	/bˈælbɹɪɡən/	ipa
balconies	/bˈælkənɪz/	ipa
balcony	/bˈælkəni/	ipa
baldachin	/bˈɔːldɐtʃˌɪn/	ipa
bald	/bˈɔːld/	ipa
balder	/bˈɔːldɐ/	ipa
balderdash	/bˈɔːldədˌæʃ/	ipa
baldest	/bˈɔːldəst/	ipa
baldies	/bˈɔːldɪz/	ipa
balding	/bˈɔːldɪŋ/	ipa
baldly	/bˈɔːldli/	ipa
baldness	/bˈɔːldnəs/	ipa
balds	/bˈɔːldz/	ipa
baldy	/bˈɔːldi/	ipa
bale	/bˈeɪl/	ipa
baled	/bˈeɪld/	ipa
baleen	/bˈæliːn/	ipa
baleful	/bˈeɪlfəl/	ipa
baler	/bˈeɪlɐ/	ipa
bales	/bˈeɪlz/	ipa
baling	/bˈeɪlɪŋ/	ipa
balk	/bˈɔːlk/	ipa
balked	/bˈɔːlkt/	ipa
balking	/bˈɔːlkɪŋ/	ipa
balks	/bˈɔːlks/	ipa
ballad	/bˈæləd/	ipa
ballade	/bˈæleɪd/	ipa
balladeer	/bˌælɐdˈiə/	ipa
balladeers	/bˌælɐdˈiəz/	ipa
balladry	/bˈælædɹi/	ipa
ballads	/bˈælədz/	ipa
ballast	/bˈæləst/	ipa
ballasted	/bˈæləstɪd/	ipa
ball	/bˈɔːl/	ipa
ballboy	/bˈɔːlbɔɪ/	ipa
ballcock	/bˈɔːlkɒk/	ipa
balled	/bˈɔːld/	ipa
ballerina	/bˌæləɹˈiːnɐ/	ipa
ballerinas	/bˌæləɹˈiːnəz/	ipa
ballet	/bˈæleɪ/	ipa
balletic	/bælˈɛtɪk/	ipa
ballets	/bˈæleɪs/	ipa
ballgame	/bˈɔːlɡeɪm/	ipa
ballgown	/bˈɔːlɡaʊn/	ipa
ballgowns	/bˈɔːlɡaʊnz/	ipa
balling	/bˈɔːlɪŋ/	ipa
ballista	/bɐlˈɪstɐ/	ipa
ballistically	/bɐlˈɪstɪkli/	ipa
ballistic	/bɐlˈɪstɪk/	ipa
ballistics	/bɐlˈɪstɪks/	ipa
ballon	/bˈælən/	ipa
balloon	/bəlˈuːn/	ipa
ballooned	/bəlˈuːnd/	ipa
ballooning	/bəlˈuːnɪŋ/	ipa
balloonist	/bælˈuːnɪst/	ipa
balloonists	/bælˈuːnɪsts/	ipa
balloons	/bəlˈuːnz/	ipa
ballot	/bˈælət/	ipa
balloted	/bˈælətɪd/	ipa
balloting	/bˈælətɪŋ/	ipa
ballots	/bˈæləts/	ipa
ballpark	/bˈɔːlpɑːk/	ipa
ballplayer	/bˈɔːlpleɪɐ/	ipa
ballplayers	/bˈɔːlpleɪəz/	ipa
ballpoint	/bˈɔːlpɔɪnt/	ipa
ballpoints	/bˈɔːlpɔɪnts/	ipa
ballroom	/bˈɔːlɹuːm/	ipa
ballrooms	/bˈɔːlɹuːmz/	ipa
balls	/bˈɔːlz/	ipa
ballsed	/bˈɔːlzd/	ipa
ballsing	/bˈɔːlsɪŋ/	ipa
ballsy	/bˈɔːlsi/	ipa
bally	/bˈɔːli/	ipa
ballyhoo	/bˌælɪhˈuː/	ipa
balm	/bˈɑːm/	ipa
balms	/bˈɑːmz/	ipa
balmy	/bˈɑːmi/	ipa
baloney	/bəlˈəʊni/	ipa
balsa	/bˈɔːlsɐ/	ipa
balsam	/bˈɔːlsəm/	ipa
balsamic	/bɔːlsˈæmɪk/	ipa
baluster	/bˈælʌstɐ/	ipa
balusters	/bˈælʌstəz/	ipa
